OBJECTID,Trail ID,Trail Name,Abbreviated Park Name,Park Name,Full Park Name,Full Blaze Color,Abbreviated Blaze Color,Base Color,Cap Color,Dot Color,Dash Color,Blaze Image Link,Mileage,Track,Track (Number Format),Difficulty,Configuration,Surface,Service Road,Shape__Length,GlobalID,Trail Status
27118,NP33640, ,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.30368482,,,Moderate,<Null>,,,0.00538930714085013,3661fa3a-39a4-45e8-be48-54fe919556ea,Active
27119,NP38458, ,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.03844212,,,Easy,<Null>,Dirt,,0.000718851482601933,6e4fb98e-3df5-4e17-bf86-44a66ee68156,Active
27121,NP38856, ,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.02154106,,,Easy,<Null>,Dirt,No,0.000313869503964512,d5072fe3-3536-42ec-b050-36a8dd0e0161,Active
27122,NP41657,,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.05276854,,,Moderate,<Null>,Dirt,No,0.000860275116151033,7e08c8d3-fc7c-4472-aeec-a876daed6abc,Active
27130,NP43340, ,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.37804662,,,,Point to Point,,No,0.00596378791004066,4ee75ec2-b385-4ed2-b30b-268c11d45ba0,Active
27133,NP12966,,NP,North Park,North Park,,,,,,,,0.04705844,,,,<Null>,,,0.000773454917426941,5a4d1ffb-f88a-40a9-9c37-f5c7d65f3735,Active
27135,NP4575,Irwin Rd Trail,NP,North Park,North Park,,,,,,,,1.02634727,Double,2,Easy,Point to Point,Asphalt,No,0.0155337611693623,a2c06b0b-e47b-475d-be71-cf22e540a95e,Active
27137,NP57007,Yellow Access,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.00741469,,,Easy-Moderate,Access Trail,Dirt,No,0.000117768684983071,c60ad133-1d2a-47ee-bbd8-f589312c663d,Active
27138,NP12894,,NP,North Park,North Park,,,,,,,,0.51640689,,,Moderate,Point to Point,Dirt,No,0.00874935040592325,f77cebaa-8e6b-4b5a-b7b1-c11b13ba0566,Active
27139,NP12893,Pigeon Shelter Trail Loop,NP,North Park,North Park,,,,,,,,0.36194297,,,Easy-Moderate,Point to Point,Dirt,No,0.00654987015380178,495238bd-4e19-49ac-8012-4ef20021e09a,Active
27140,NP12892,,NP,North Park,North Park,,,,,,,,0.00751766,,,,,,,0.000137217129508132,4d7a34fe-7958-4c0f-8638-56e524323425,Active
27141,NP12891,,NP,North Park,North Park,,,,,,,,0.00828521,,,,,,,0.000151759311415426,753e8424-e6eb-4ece-8421-17c51e7a8112,Active
27142,NP59351,Pigeon Shelter Outer Loop,NP,North Park,North Park,,,,,,,,0.28717829,,,Easy-Moderate,Point to Point,Dirt,No,0.0051747754901856,303183b4-51b3-477e-aba7-986756d6e4bf,Active
27145,NP65173,Dirt Road/Trail,NP,North Park,North Park,,,,,,,,0.5665554,,,Moderate,Point to Point,Dirt,No,0.00912198855387225,c266d2bc-d6e2-412e-8473-d6d3ecffd735,Active
27149,NP67622,,NP,North Park,North Park,,,,,,,,0.09864902,,,,Connector Trail,Dirt,No,0.00175523957804671,99738f7b-30ca-4d83-ac1c-12121eea2dfb,Active
27150,NP67626,,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.01860466,,,,Connector Trail,Dirt,No,0.000353244421496852,0df40f83-e72d-41b2-9bfe-0edcaba4730d,Active
27151,NP67629,,NP,North Park,North Park,,,,,,,,0.07782758,,,,Point to Point,Dirt,No,0.00132379247460281,82687345-878c-487b-b8eb-bdfc1e36c04c,Active
27154,BP13052, ,BP,Boyce,Boyce Park,,,,,,,,0.03755266,,,Easy-Moderate,<Null>,Dirt,,0.000577296809422054,e2ae686a-17d7-4ecf-b20a-e42e177cfa5e,Active
27155,BP4976, ,BP,Boyce,Boyce Park,,,,,,,,0.14686635,,,,<Null>,,,0.00241322063635667,2e2d6c86-d676-439c-8bf5-708a9d02b20b,Active
27156,BP4977, ,BP,Boyce,Boyce Park,,,,,,,,0.19932805,,,,<Null>,,,0.00335928769322221,730b61cf-90e2-4444-a9e9-1115156b54bd,Active
27157,BP4978, ,BP,Boyce,Boyce Park,,,,,,,,0.02038742,,,,<Null>,,,0.000378537791346011,689ffc36-694a-473d-803b-8b959bede9db,Active
27158,BP4980, ,BP,Boyce,Boyce Park,,,,,,,,0.01848631,,,,<Null>,,,0.000297894971152376,87f2d355-0d13-4d91-ae1a-6ff1f9aa7977,Active
27159,BP4981, ,BP,Boyce,Boyce Park,,,,,,,,0.08805862,,,,<Null>,,,0.00149202042806031,b0830498-a889-4d53-ab63-b367c50b4ed5,Active
27160,BP4982, ,BP,Boyce,Boyce Park,,,,,,,,0.00701303,,,,<Null>,,,0.000132558484558348,6d10cd43-5403-4b21-a9bf-bbfccb129d41,Active
27161,BP4985, ,BP,Boyce,Boyce Park,,,,,,,,0.00333669,,,,<Null>,,,5.96756089444461E-05,3b7aa645-9f0c-4ab1-8a29-254d61dd0e72,Active
27162,BP4986, ,BP,Boyce,Boyce Park,,,,,,,,0.043034,,,,<Null>,,,0.000711153895937548,2a19e070-b3f3-4e0f-b765-44fd0496fcf1,Active
27163,BP4988, ,BP,Boyce,Boyce Park,,,,,,,,0.12573519,,,,<Null>,,,0.00196294985220309,c701c0ce-8023-4c58-929e-da5c2cfbd528,Active
27164,BP4989, ,BP,Boyce,Boyce Park,,,,,,,,0.10483624,,,,<Null>,,,0.00183255787138583,dd425393-db05-4b10-bb5b-9ad97e27e888,Active
27165,BP4990, ,BP,Boyce,Boyce Park,,,,,,,,0.03430154,,,,<Null>,,,0.000519032059913999,31fd2dc9-7774-4f5b-88ef-be1e5fdf31c9,Active
27166,BP4991, ,BP,Boyce,Boyce Park,,,,,,,,0.03512712,,,,<Null>,,,0.000575014853853004,7fa022e3-a4c5-489d-9340-1d1521c08e7a,Active
27167,BP4992, ,BP,Boyce,Boyce Park,,,,,,,,0.05529338,,,,<Null>,,,0.000890546032473566,e93b4898-5aad-4c67-af45-870f4f527b70,Active
27168,BP4993, ,BP,Boyce,Boyce Park,,,,,,,,0.11915358,,,,<Null>,,,0.00193231827814805,267b54b8-82c4-4546-b08f-4492eeff3b62,Active
27169,BP4994, ,BP,Boyce,Boyce Park,,,,,,,,0.06706047,,,,<Null>,,,0.000981856177133509,2871218d-b8f3-4a22-8ea6-26f778e29bef,Active
27170,BP4995, ,BP,Boyce,Boyce Park,,,,,,,,0.02246145,,,,<Null>,,,0.000368528349834417,ce981807-4036-4970-b58c-f5b16e9c960f,Active
27171,BP4996, ,BP,Boyce,Boyce Park,,,,,,,,0.14391846,,,,<Null>,,,0.00265526508039408,21b2bdf1-d57e-435c-a984-64931fc74945,Active
27172,BP4997, ,BP,Boyce,Boyce Park,,,,,,,,0.02755115,,,,<Null>,,,0.000413813878910409,49d8a231-2c9c-4160-8ce0-d9a1a0d94ce0,Active
27173,BP4998, ,BP,Boyce,Boyce Park,,,,,,,,0.0846979,,,,<Null>,,,0.00137597950616263,a4dea314-a1f6-4441-a98f-e5fb31a7918f,Active
27174,BP4999, ,BP,Boyce,Boyce Park,,,,,,,,0.01345173,,,,<Null>,,,0.000195947345619671,79df829c-5914-474e-b303-8d35726e4b65,Active
27175,BP5000, ,BP,Boyce,Boyce Park,,,,,,,,0.06851151,,,,<Null>,,,0.00109755741410963,78e54344-443b-4cd1-96dc-4067821be13d,Active
27176,BP5002, ,BP,Boyce,Boyce Park,,,,,,,,0.04480567,,,,<Null>,,,0.000686582615325168,f18e3c2d-1bea-43fd-85b8-9b9172ba791e,Active
27177,BP518843, ,BP,Boyce,Boyce Park,,,,,,,,0.18128777,,,,Point to Point,Dirt,No,0.00293431572376325,c7d1694d-0df9-4657-8066-51d38282d54e,Active
27178,BP5005, ,BP,Boyce,Boyce Park,,,,,,,,0.02057226,,,,<Null>,,,0.000382314340125504,374bc2b1-6b34-4d88-be34-2787ea5004fe,Active
27180,BP5007, ,BP,Boyce,Boyce Park,,,,,,,,0.03363952,,,,<Null>,,,0.000609772455835844,c3418b41-e368-441a-9aef-02addd657eb5,Active
27181,BP5008, ,BP,Boyce,Boyce Park,,,,,,,,0.0503106,,,,<Null>,,,0.000837864530953366,73d6f095-8fc9-449c-a06c-33ed39e93a81,Active
27182,BP5013, ,BP,Boyce,Boyce Park,,,,,,,,0.07425751,,,,<Null>,,,0.00123272668892007,b8c81d3c-73ee-4a71-a883-04ba4c46d515,Active
27183,BP5015, ,BP,Boyce,Boyce Park,,,,,,,,0.17483279,,,,<Null>,,,0.00312157564752549,e12fb54b-6b46-4d4a-8207-07b417b4ef42,Active
27184,BP51856, ,BP,Boyce,Boyce Park,,,,,,,,0.11138556,Single,1,Easy-Moderate,Access Trail,Dirt,No,0.00171118734112896,c436230e-9307-4811-8f72-e58fd3b256e9,Active
27185,BP5022, ,BP,Boyce,Boyce Park,,,,,,,,0.13333242,,,,<Null>,,,0.00201719001371049,c0ce892b-999b-47b9-9390-f8b1936a7aae,Active
27186,BP5023, ,BP,Boyce,Boyce Park,,,,,,,,0.16159128,,,,<Null>,,,0.00278135513832098,47d2508f-f132-44dc-a781-78380d1b80b9,Active
27187,BP5024, ,BP,Boyce,Boyce Park,,,,,,,,0.16717132,,,,<Null>,,,0.00295917267895464,969e3d53-20b7-4286-950a-ce650d3faf07,Active
27188,BP13103, ,BP,Boyce,Boyce Park,,,,,,,,0.27259565,,,,<Null>,,,0.00492541238671192,7cd4e455-55d9-4b4f-829a-bbf9f72744da,Active
27189,BP5028, ,BP,Boyce,Boyce Park,,,,,,,,0.03233362,,,,<Null>,,,0.000470636218928936,c7775d5f-d95d-4be9-b53a-a2b8aa89646b,Active
27191,BP13106, ,BP,Boyce,Boyce Park,,,,,,,,0.20727196,,,,<Null>,,,0.00308723207695452,7af0f89b-5376-442e-9fc4-f587041b4288,Active
27192,BP5033, ,BP,Boyce,Boyce Park,,,,,,,,0.24359301,,,,<Null>,,,0.00419761537781288,e32ab560-b27d-4dc1-b19c-f7471e9f4610,Active
27196,BP5045, ,BP,Boyce,Boyce Park,,,,,,,,0.02083534,,,,<Null>,,,0.000377928838984396,50ba2c22-3d0e-46f2-ad08-6dd7961dee93,Active
27197,BP5047, ,BP,Boyce,Boyce Park,,,,,,,,0.10538296,,,,<Null>,,,0.00176040083167552,d6c0d737-455e-4a6c-ba51-7568a9f38d68,Active
27198,BP5048, ,BP,Boyce,Boyce Park,,,,,,,,0.03393405,,,,<Null>,,,0.00050285785857073,0d3988a8-4c02-4db2-b2fd-b8838a1db773,Active
27199,BP5052, ,BP,Boyce,Boyce Park,,,,,,,,0.0225882,,,,<Null>,,,0.000408578644963535,ce1314e6-e268-44b1-af60-d0cfebab0a4e,Active
27200,BP5053, ,BP,Boyce,Boyce Park,,,,,,,,0.41597927,,,,<Null>,,,0.00706130550863556,a36cf345-efae-4b0f-9d1a-84e6a9b67ce3,Active
27201,BP5055, ,BP,Boyce,Boyce Park,,,,,,,,0.02453278,,,,<Null>,,,0.000358081540520446,af01a6de-2715-40e6-b686-38b91fafb8c2,Active
27202,BP5059, ,BP,Boyce,Boyce Park,,,,,,,,0.19090541,,,,<Null>,,,0.0032468759931576,27a6940d-4047-46ef-85be-6a5030b68e14,Active
27203,BP5060, ,BP,Boyce,Boyce Park,,,,,,,,0.06922097,,,,<Null>,,,0.00110572164399455,d0da73a2-dd13-4e77-9dd7-46409eb55aa7,Active
27204,BP5061, ,BP,Boyce,Boyce Park,,,,,,,,0.12571342,,,,<Null>,,,0.00196150134266191,2f691f58-fd60-43de-b96e-5258612f909f,Active
27205,BP5062, ,BP,Boyce,Boyce Park,,,,,,,,0.00455242,,,,<Null>,,,8.58761200869798E-05,9323f9bd-540b-4016-a523-3be8e4f70d08,Active
27207,BP5064, ,BP,Boyce,Boyce Park,,,,,,,,0.01665922,,,,<Null>,,,0.000294761912436484,cfd112fa-c84d-481c-a17d-1eb87256703b,Active
27208,BP5066, ,BP,Boyce,Boyce Park,,,,,,,,0.01000778,,,,<Null>,,,0.000189387672107245,1b1ef541-bfbd-4ded-bbf8-f55e670dfcab,Active
27209,BP5068, ,BP,Boyce,Boyce Park,,,,,,,,0.13519848,,,,<Null>,,,0.00223795119981513,667ba8f5-e1a6-4713-952e-f84e422356c7,Active
27210,BP5069, ,BP,Boyce,Boyce Park,,,,,,,,0.02537615,,,,<Null>,,,0.000414095545415926,ac58e177-b7f2-44b5-835d-a4a720c6342c,Active
27211,BP5070, ,BP,Boyce,Boyce Park,,,,,,,,0.03516923,,,,<Null>,,,0.000607847002614242,9ab0336f-f662-4c48-b24c-41a2bf8bb0f0,Active
27212,BP5077, ,BP,Boyce,Boyce Park,,,,,,,,0.20653064,,,,<Null>,,,0.00350146899167059,a0603704-718f-4284-92de-3e892804f1d6,Active
27213,BP5079, ,BP,Boyce,Boyce Park,,,,,,,,0.39645873,,,,<Null>,,,0.00676112853802995,71f987b3-2e08-4433-abc1-4328a5e3e880,Active
27214,BP5080, ,BP,Boyce,Boyce Park,,,,,,,,0.02429757,,,,<Null>,,,0.000382783342043504,5f0c7816-ec8d-4631-991b-8fcc5554f43a,Active
27215,BP5083, ,BP,Boyce,Boyce Park,,,,,,,,0.05672915,,,,<Null>,,,0.000991542852754594,da7849ab-769e-4f0d-b659-0a53b37a0e24,Active
27216,BP5084, ,BP,Boyce,Boyce Park,,,,,,,,0.27428265,,,,<Null>,,,0.00438822324137031,7699533e-5d7f-46ca-a2be-5db654b7d52b,Active
27218,BP5087, ,BP,Boyce,Boyce Park,,,,,,,,0.11051817,,,,<Null>,,,0.00170526507269056,e0e678a7-8c59-4dc1-a2a7-7e6fbd15b2ce,Active
27219,BP5088, ,BP,Boyce,Boyce Park,,,,,,,,0.22679005,,,,<Null>,,,0.0039617226629043,d5043bdd-fc89-4a5c-a360-e9d05eda10af,Active
27220,BP51902, ,BP,Boyce,Boyce Park,,,,,,,,0.20931516,Single,1,Easy-Moderate,Point to Point,Dirt,No,0.00387122089663058,ea16d70e-99ad-4656-a90e-5f3f6b093a24,Active
27221,BP13155, ,BP,Boyce,Boyce Park,,,,,,,,0.16370365,,,,<Null>,Dirt,,0.00238878715797295,dccd9f0a-0498-4d63-b2ad-6bf7443e7afa,Active
27222,BP5094, ,BP,Boyce,Boyce Park,,,,,,,,0.05040216,,,,<Null>,,,0.000855007617633139,f3b16f11-60cf-4850-a8a6-50325bb999c5,Active
27223,BP5095, ,BP,Boyce,Boyce Park,,,,,,,,0.31666435,,,,<Null>,,,0.00547760575946696,955e03e9-59c8-447f-9fe1-4afdf065be9b,Active
27225,BP5102, ,BP,Boyce,Boyce Park,,,,,,,,0.04163889,,,,<Null>,,,0.000650112165905652,6684a5b2-1901-4464-ab8e-f8ff61c17ab5,Active
27226,BP5103, ,BP,Boyce,Boyce Park,,,,,,,,0.0116928,,,,<Null>,,,0.000209084718648594,bdec4ace-aa15-4289-8458-ea6c8efb81e5,Active
27227,BP5104, ,BP,Boyce,Boyce Park,,,,,,,,0.00785277,,,,<Null>,,,0.000146277176144093,5cedd165-f342-4f10-a32d-3b284713b7de,Active
27228,BP5105, ,BP,Boyce,Boyce Park,,,,,,,,0.00596985,,,,<Null>,,,0.000106627780105705,4ba5acde-9766-4f18-a054-d2466dadc021,Active
27229,BP5106, ,BP,Boyce,Boyce Park,,,,,,,,0.03721559,,,,<Null>,,,0.000596370832298214,b20e3241-9c23-4a8a-b1de-88c1d1fe4b05,Active
27230,BP5107, ,BP,Boyce,Boyce Park,,,,,,,,0.00992994,,,,<Null>,,,0.000173546923439968,f4f945ca-a080-418f-ad39-267985301fb7,Active
27243,BP13183, ,BP,Boyce,Boyce Park,<Null>,<Null>,,, , ,<Null>,0.03297656,,,Easy-Moderate,<Null>,,,0.000595701556421022,4749986f-dc70-4e6e-95b7-098645773922,Active
27244,BP13185, ,BP,Boyce,Boyce Park,,,,,, ,,0.12449823,,,Easy-Moderate,<Null>,Dirt,No,0.00206234017265559,b6afafd3-af3a-4375-86c3-fda5ba13f509,Active
27252,BP13196,,BP,Boyce,Boyce Park,<Null>,<Null>,,,,,<Null>,0.11625302,,,,<Null>,,No,0.00193249336429805,97cd5f58-afee-4a44-a2d6-8a10f7680283,Active
27255,BP13201, ,BP,Boyce,Boyce Park,,,,,,,,0.0429067,,,Easy-Moderate,<Null>,Dirt,No,0.000788227448917589,6d2b0ecb-a810-47cb-9982-c1fa71dc6b10,Active
27261,BP4974, ,BP,Boyce,Boyce Park,,,,,,,,0.0184922,,,,<Null>,,,0.000309707492942266,f9f0042d-c268-45f6-aaab-af65d3d68838,Active
27269,BP52081, ,BP,Boyce,Boyce Park,,,,,,,,0.34188818,Single,1,Easy-Moderate,Access Trail,Dirt,No,0.00581681522893462,f4041b1a-467b-4348-8369-fdbe44cd552d,Active
27270,BP36856, ,BP,Boyce,Boyce Park,,,,,,,,0.32977139,,,Moderate,<Null>,Dirt,,0.00533496563919743,4e00ab29-cb58-48aa-88fd-fbfa140561bb,Active
27273,BP42072, ,BP,Boyce,Boyce Park,<Null>,<Null>,,,,, ,0.0107348,,,,<Null>,Dirt,,0.00016000685796093,d26dbf9f-46a7-4d18-b802-7a33023e4114,Active
27278,BP43374,,BP,Boyce,Boyce Park,,,,,,,,0.26280619,,,Easy-Moderate,<Null>,Dirt,No,0.00397553128238594,d085d807-488c-4f85-8bf2-cda135617569,Active
27279,BP43376,,BP,Boyce,Boyce Park,,,,,,,,0.03221498,,,Easy-Moderate,<Null>,Dirt,No,0.000570364471489436,e63a4dd3-6a5d-4205-b181-b83c3c002d7d,Active
27285,BP46653,,BP,Boyce,Boyce Park,,,,,,,,0.10873515,,,Easy,<Null>,Dirt,,0.00185690365026748,1f14517f-8e39-4151-975f-c1e49d3e46a7,Active
27290,BP13053,,BP,Boyce,Boyce Park,,,,,,,,0.01434654,,,,,,,0.000225117235240578,2fcc6f4e-a33a-4f1c-82a2-2a95bffbef93,Active
27291,BP13054,,BP,Boyce,Boyce Park,,,,,,,,0.01724891,,,,,,,0.000253284008224672,03ce34e9-4986-4259-a0fe-c648d57804a2,Active
27293,BP65603, ,BP,Boyce,Boyce Park,,,,,,,,0.03964132,Single,1,Easy-Moderate,Connector Trail,Dirt,No,0.000677106598570514,44e2f76a-0e5a-4d61-9d8d-35151b9ba780,Active
27302,SC4781, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.16435434,,,,<Null>,,,0.00268550040232124,1ad437de-4d01-4c87-b5a7-a28ebb7e3c38,Active
27304,SC4815, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03084151,,,,<Null>,,,0.000477078293015923,65314f00-deb0-4220-9d12-1bde57efbea7,Active
27305,SC4817, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.07364231,,,Easy,<Null>,Dirt,,0.00128945675811819,a21ca5ef-e9e2-4911-bf00-b9f93187fe27,Active
27306,SC4818, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.09793224,,,,<Null>,,,0.00162224867355561,38589d0a-2715-49db-b6bb-a9e7183259df,Active
27310,SC4824, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02184638,,,,<Null>,,,0.000330884500969864,c1193bfa-350f-44d1-8d0f-e266d19697f0,Active
27312,SC4829, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02385404,,,,<Null>,,,0.000366577300266469,0c58eb92-970b-4ee4-af8a-8b7022ef0ae8,Active
27319,SC4831, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.08273366,,,,<Null>,,,0.00130983742301802,9705bca0-95be-45c2-bb35-4cf2911fbbb3,Active
27355,SC13274,,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02936765,,,Moderate,<Null>,Dirt,,0.000465066639476189,fb36fe6c-296e-4e4d-adfd-ae3600464747,Active
27358,SC20336,,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.00619351,,,Easy-Moderate,<Null>,Dirt,,0.000115973730075494,6ac59e6b-683a-4da7-8dda-e91e05da9f41,Active
27359,SC21544,,SC,Settlers Cabin,Settlers Cabin,<Null>,<Null>,, , , ,<Null>,0.76772528,,,Moderate,<Null>,Dirt,,0.0125113762159123,9cfa9210-aa57-4949-b33d-02333f95f744,Active
27361,SC30392,,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03359312,,,Easy,<Null>,Dirt,,0.000550542526943069,25f29805-4742-47ac-9db1-99dfddd2a4fd,Active
27364,SC44964,,SC,Settlers Cabin,Settlers Cabin,<Null>,,,,,,,0.25099937,,,Easy,<Null>,Dirt,No,0.00382470937372537,7c7215fe-030a-4fad-89a5-426828a2029c,Active
27526,RH2182, ,RH,Round Hill,Round Hill,,,,,,,,0.27511095,,,,<Null>,,,0.00429638315314702,cf28c784-119e-4fdd-9582-04793e88537c,Active
27548,RH2210, ,RH,Round Hill,Round Hill,,,,,,,,0.07884861,,,,<Null>,,,0.00130403829175077,930c91b2-200f-45f5-8ea8-383b814b230d,Active
27577,RH2179,,RH,Round Hill,Round Hill,,,,,,,,0.25122519,,,Easy-Moderate,Point to Point,,,0.00440120715402343,c3161e94-52f2-4051-8548-a9ddfccd0ccf,Active
27578,RH2180,Yellow Access,RH,Round Hill,Round Hill,,,,,,,,0.01483029,,,,Access Trail,,,0.000278833397927529,8da1c0d3-6bc3-4db2-9301-f44249fc7e5c,Active
27579,RH2178,,RH,Round Hill,Round Hill,,,,,,,,0.10970573,,,Moderate,Point to Point,,,0.00167718364360575,dd2f1762-6efe-4382-9539-c9b20b4d0b97,Active
27581,RH2186, ,RH,Round Hill,Round Hill,,,,,,,,0.08099911,,,Moderate,Connector Trail,,,0.00134653174919266,5e4989d1-5407-413e-8c3b-b762a0610e68,Active
27582,RH2181,,RH,Round Hill,Round Hill,,,,,,,,0.05291507,,,,,,,0.000963587298873977,a5c3dfd2-435f-48bf-bb1b-a8b241ab6c78,Active
27584,RH63313,,RH,Round Hill,Round Hill,,,,,,,,0.19277678,Single,1,Moderate,Connector Trail,,No,0.00294991416205712,b9f4b5b7-1a13-4b1a-90a6-b8cca3bcdad6,Active
27585,RH2640, ,RH,Round Hill,Round Hill,,,,,,,,0.148731,,,Moderate,Connector Trail,,Yes,0.00218721349242792,fc1280d6-c6b3-4333-be21-80ef67e55176,Active
27599,RH63312,,RH,Round Hill,Round Hill,,,,,,,,0.07132071,Single,1,Moderate,Connector Trail,Grass,No,0.00120559219176592,1db4b8aa-bbbe-4ee1-a09a-347ad3baab45,Active
27600,RH63314,,RH,Round Hill,Round Hill,,,,,,,,0.07985675,single,1,Easy-Moderate,Connector Trail,Grass,No,0.00147462636262688,536d9c70-ffe5-4ce2-9d96-498e9f7de904,Active
27615,WO12678, ,WO,White Oak,White Oak Park,,,,,,,,0.56070872,,,,<Null>,Dirt,No,0.00938149697675746,b01b5ac4-c525-457e-bffb-078ab661735c,Active
27616,WO12679, ,WO,White Oak,White Oak Park,,,,,,,,0.18665042,,,,<Null>,,,0.00340962923741049,554f084d-7df0-41ea-ae92-ad2dedbbf95c,Active
27620,WO2596, ,WO,White Oak,White Oak Park,,,,,,,,0.02645971,,,,<Null>,,,0.000487814833135111,55e58f96-62f2-45a5-91a4-4c1dae89bcae,Active
27624,WO23966, ,WO,White Oak,White Oak Park,<Null>,<Null>,, , , ,<Null>,0.0447083,,,Moderate,<Null>,,,0.000795250464552812,d1c6a832-0e43-4c0a-9863-c2a27c7a2ff8,Active
27625,WO23967, ,WO,White Oak,White Oak Park,<Null>,<Null>,, , , ,,0.09882239,,,Moderate,<Null>,,,0.00158901567606054,2bda6409-f293-4070-bf94-9ccaa1e02f62,Active
27626,WO23968, ,WO,White Oak,White Oak Park,<Null>,<Null>,, , , ,<Null>,0.06022604,,,Moderate,<Null>,,,0.000941515454295768,70b48ea4-6221-4eb8-8e3b-50ee10e64ed1,Active
27629,WO35254,,WO,White Oak,White Oak Park,,,,,,,,0.01927339,,,Easy,<Null>,Dirt,,0.000291937645386319,130a37e7-ac58-4001-afc9-05a42d633b38,Active
27631,WO35641, ,WO,White Oak,White Oak Park,,,,,,,,0.06154456,,,Easy-Moderate,<Null>,Dirt,,0.000900916469037068,f4c7d475-34e3-4ad3-9054-c6bdae53cb25,Active
27632,WO35647,,WO,White Oak,White Oak Park,,,,,,,,0.01996194,,,Easy,<Null>,Dirt,No,0.00034439783598797,05aaa2e5-afcf-439e-b04b-cf0ee5ffc358,Active
27636,WO2321, ,WO,White Oak,White Oak Park,,,,,,,,0.02638982,,,,<Null>,,,0.000441368345538835,b9344407-8b5a-4795-a938-21f65dad67d8,Active
27638,WO42946,,WO,White Oak,White Oak Park,,,,,,,,0.47936765,,,,<Null>,Grass,,0.00822017267900014,0c940e6c-8c9c-4129-8fc1-ac2d394af736,Active
27639,WO43354,,WO,White Oak,White Oak Park,,,,,,,,0.23602096,,,,<Null>,Grass,No,0.00430903018367049,420673ed-5308-4678-a688-df4eed86bd7f,Active
27640,WO43356,,WO,White Oak,White Oak Park,,,,,,,,0.18634874,,,,<Null>,Grass,No,0.00348003029475224,42254a7d-3fe5-471a-9293-1feeeee32d71,Active
27641,WO43357,,WO,White Oak,White Oak Park,,,,,,,,0.20250079,,,,<Null>,Grass,No,0.00379882259166953,35702732-031e-49a0-bd5b-62e33f783046,Active
27645,WO42932,,WO,White Oak,White Oak Park,<Null>,,,,,,,0.2450587,,,Easy,<Null>,Dirt,No,0.00408160581024153,01595c8b-fbea-40f6-9687-6920826342ed,Active
27648,SP2230, ,SP,South Park,South Park,,,,,,,,0.40181821,,,,,,,0.00678062394405095,0f36a062-285e-4829-9425-8b3d5be4019d,Active
27649,SP2233, ,SP,South Park,South Park,,,,,,,,0.12418167,,,,<Null>,,,0.00192362057632589,4e31a286-ec83-4652-92b6-05da07993e49,Active
27651,SP25597, ,SP,South Park,South Park,,,,,,,,0.05199335,,,Easy-Moderate,,Dirt,,0.000873195200339448,5d282c82-893b-4b03-aa6a-415dfd21d6e7,Active
27652,SP2239, ,SP,South Park,South Park,,,,,,,,0.07188846,,,,<Null>,,,0.00130456987918304,e0c72030-dfd2-4c35-b0b6-0bf1e704b91e,Active
27653,SP2240, ,SP,South Park,South Park,,,,,,,,0.194219,,,,,,,0.00330564534902369,2d64954a-0678-48b7-b0f4-bee8784dafa3,Active
27654,SP2249, ,SP,South Park,South Park,,,,,,,,0.06072559,,,,<Null>,,,0.00113397735500857,0427a5fd-84d6-4771-b08d-5466cd5614fd,Active
27658,SP2254, ,SP,South Park,South Park,,,,,,,,0.14486966,,,,<Null>,,,0.0025101298393834,94aa4d06-454c-45c7-ba00-2341db1c5a9b,Active
27659,SP51964, ,SP,South Park,South Park,,,,,,,,0.10468186,,,,,,,0.00178230479614416,e08f9aee-1c3b-4e26-963d-306cdd038b30,Active
27660,SP2256, ,SP,South Park,South Park,,,,,,,,0.08116192,,,,<Null>,,,0.00125628425965343,fac6365b-ae8b-45b7-906b-caa062fde25c,Active
27661,SP2257, ,SP,South Park,South Park,,,,,,,,0.14138674,,,,<Null>,,No,0.00237155727645358,9bd796aa-2293-4ab1-91d3-8c49858c5734,Active
27662,SP51967, ,SP,South Park,South Park,,,,,,,,0.30793436,,,,,,,0.00452918817010653,ce0bf6fc-a139-4603-976d-f3ba0c6d081f,Active
27665,SP2265, ,SP,South Park,South Park,,,,,,,,0.02060284,,,,,,,0.000334715028160226,d30cf22b-e71f-4c23-b5a1-917570d32c7c,Active
27667,SP2271, ,SP,South Park,South Park,,,,,,,,0.02774435,,,,<Null>,,,0.000459284196015171,b037f3e8-6cfb-4409-a5d2-91b3171eedf4,Active
